id,year,title,rating,pass
878,1955,Night of the Hunter. The,3,1
1827,1955,Ladykillers. The,3,1
5165,1955,Summertime,3,1
4442,1955,Marty,3,1
4896,1955,Seven Year Itch. The,1,0
2926,1955,Rebel Without a Cause,1,0
3404,1955,Rififi,1,0
4754,1955,Oklahoma!,3,1
6468,1955,This Island Earth,0,0
7797,1955,Prodigal. The,3,1
1735,1955,Sommarnattens leende (Smiles of a Summer Night),2,0
5471,1955,Pather Panchali,3,1
4073,1955,Bride of the Monster,3,1
2552,1955,Dam Busters. The,1,0
8014,1955,Not as a Stranger,2,0
6615,1955,My Sister Eileen,3,1
7360,1955,Trouble with Harry. The,2,0
782,1955,To Catch a Thief,3,1
3158,1955,Fast and the Furious. The,3,1
5403,1955,Killer&#39;s Kiss,1,0
1693,1955,Daddy Long Legs,3,1
4108,1955,Tarantula,0,0
7878,1955,Les grandes manoeuvres,3,1
1170,1955,Lady and the Tramp,2,0
7262,1955,Prisoner. The,0,0
5470,1956,Aparajito,3,1
1092,1956,King and I. The,2,0
8358,1956,Unguarded Moment. The,1,0
3409,1956,...And God Created Woman,3,1
5938,1956,Saboteur,1,0
1545,1956,Iron Petticoat. The,1,0
1216,1956,Bad Seed. The,3,1
9055,1956,La banda degli onesti,2,0
1559,1956,Spanish Gardener. The,2,0
4402,1956,Indestructible Man,1,0
2861,1956,War and Peace,3,1
8314,1956,Flowing,3,1
2904,1956,Bigger Than Life,0,0
4245,1956,Proud and Profane. The,3,1
6641,1956,High Society,3,1
6064,1956,Rodan,1,0
6308,1956,Man Who Never Was. The,3,1
8872,1956,Sissi - The Young Empress,3,1
2730,1956,Court Jester. The,2,0
2698,1956,Invasion of the Body Snatchers,3,1
2647,1956,Gunslinger,3,1
357,1956,Searchers. The,3,1
4670,1956,Bus Stop,3,1
3076,1956,Ten Commandments. The,2,0
7442,1956,Man Who Knew Too Much. The,2,0
2219,1956,Wrong Man. The,1,0
5414,1956,Killing. The,1,0
8398,1956,Eyewitness,3,1
7394,1956,Calle mayor [Main Street],3,1
2306,1956,Forbidden Planet,0,0
3981,1956,Around the World in Eighty Days,0,0
5555,1956,Un condamne a mort s&#39;est echappe ou Le vent souffle ou il veut,0,0
1989,1957,Enemy Below. The,0,0
2420,1957,Fire Down Below,0,0
8736,1957,Kronos,0,0
2043,1957,Seventh Seal. The,1,0
8685,1957,Island in the Sun,3,1
1660,1957,Three Faces of Eve,0,0
1291,1957,Incredible Shrinking Man. The,0,0
2301,1957,Sweet Smell of Success,1,0
6624,1957,Mysterians. The,3,1
1747,1957,Funny Face,3,1
7420,1957,Amanecer en Puerta Oscura,3,1
1015,1957,Cranes Are Flying. The,3,1
1121,1957,Old Yeller,1,0
8321,1957,El vampiro,3,1
2578,1957,Sayonara,2,0
1765,1957,Nights of Cabiria,3,1
3429,1957,An Affair to Remember,2,0
7017,1957,Kiss Them for Me,2,0
2429,1957,Heaven Knows. Mr. Allison,0,0
3994,1957,Oedipus Rex,1,0
4552,1957,A Face in the Crowd,1,0
965,1957,True Story of Jesse James. The,2,0
4559,1957,Sorority Girl,3,1
3007,1957,Prince and the Showgirl. The,3,1
993,1957,Desk Set,3,1
7136,1957,Forty Guns,2,0
2981,1957,Bridge on the River Kwai. The,1,0
2520,1957,Smultronst&auml;llet (Wild Strawberries),2,0
9006,1957,Danger stalks near,3,1
2160,1957,Night of the Demon,3,1
302,1957,12 Angry Men,0,0
7165,1957,Throne of Blood,0,0
4933,1957,Witness for the Prosecution,1,0
1800,1957,Kanal,1,0
1274,1957,Paths of Glory,0,0
2895,1957,Tammy and the Bachelor,3,1
7135,1958,Hidden Fortress. The,0,0
3977,1958,South Pacific,3,1
4410,1958,I Bury the Living,1,0
1363,1958,Run Silent Run Deep,0,0
3146,1958,Touch of Evil,1,0
2823,1958,Mon Oncle,3,1
3926,1958,Separate Tables,3,1
1255,1958,Vikings. The,2,0
4211,1958,Indiscreet,3,1
3238,1958,Defiant Ones. The,0,0
2585,1958,Wild Women of Wongo. The,3,1
609,1958,Vertigo,1,0
1247,1958,Fabulous World of Jules Verne. The,0,0
3321,1958,Auntie Mame,3,1
7054,1958,Blood of the Vampire,0,0
4849,1958,Inn of the Sixth Happiness. The,3,1
7606,1958,It! The Terror from Beyond Space,1,0
6938,1958,Love Is My Profession,3,1
3056,1958,Gigi,2,0
2763,1958,Screaming Skull. The,2,0
2476,1958,Dracula (Horror of Dracula),3,1
8450,1958,I Want To Live!,3,1
2281,1958,Fly. The,2,0
6012,1958,Cat on a Hot Tin Roof,3,1
1364,1958,Teacher&#39;s Pet,1,0
1572,1958,M&auml;dchen in Uniform,3,1
2373,1958,Day the Sky Exploded. The,1,0
8344,1958,Brink of Life,3,1
1256,1959,Journey to the Center of the Earth,1,0
9209,1959,Sleeping Beauty,3,1
3608,1959,Great War. The,1,0
6901,1959,Rio Bravo,1,0
6833,1959,Apur Sansar,0,0
2645,1959,Suddenly. Last Summer,3,1
6645,1959,Battle in Outer Space,1,0
8677,1959,World. The Flesh and The Devil. The,0,0
4523,1959,Bat. The,3,1
1555,1959,Nun&#39;s Story. The,3,1
9379,1959,Bridge. The,3,1
2023,1959,Some Like It Hot,3,1
8392,1959,Pillow Talk,3,1
9169,1959,Night of the Ghouls,1,0
2228,1959,North By Northwest,1,0
236,1959,400 Blows. The,0,0
3525,1959,Good Morning (Ohay&ocirc;),3,1
6405,1959,Gidget,3,1
474,1959,Sleeping Beauty,3,1
3119,1959,Araya,3,1
4199,1959,Anatomy of a Murder,1,0
1419,1959,Ben-Hur,3,1
9161,1959,Plan 9 from Outer Space,1,0
2095,1959,Imitation of Life,3,1
2796,1959,Giant Gila Monster. The,3,1
3442,1959,Come Dance with Me!,3,1
3166,1959,Tingler. The,1,0
1591,1959,Darby O&#39;Gill and the Little People,3,1
4392,1959,Wasp Woman. The,3,1
4050,1959,Ghost of Dragstrip Hollow,3,1
4373,1959,House on Haunted Hill,3,1
4065,1959,A Bucket of Blood,2,0
2144,1960,Exodus,3,1
6796,1960,Peeping Tom,2,0
1295,1960,Magnificent Seven. The,0,0
799,1960,A bout de souffle,0,0
3634,1960,City of the Dead. The,3,1
9026,1960,Nerve on Sunday,2,0
1273,1960,Spartacus,2,0
2039,1960,Psycho,3,1
6756,1960,La ciociara,3,1
2950,1960,Body in the Web,3,1
5380,1960,Virgin Spring. The,3,1
1995,1960,Apartment. The,3,1
5123,1960,Story of Ruth. The,3,1
4117,1960,Make Mine Mink,3,1
3294,1960,Testament of Orpheus,1,0
2808,1960,Late Autumn,3,1
2546,1960,Let&#39;s Make Love,2,0
8367,1960,Shoot the Piano Player,2,0
1712,1960,Inherit the Wind,3,1
656,1960,Les yeux sans visage,3,1
5122,1960,Truth. The,3,1
3286,1960,Black Sunday,3,1
9207,1960,First Spaceship on Venus,1,0
3328,1960,Jigoku (Hell or The Sinners of Hell),3,1
6854,1960,Le Trou,0,0
8992,1960,Conspiracy of Hearts,3,1
2988,1960,Rocco and His Brothers,2,0
6146,1960,Wild River,3,1
590,1960,Where the Boys Are,2,0
3827,1960,Zazie dans le metro,3,1
8275,1960,Brides of Dracula. The,3,1
9338,1960,Time Machine. The,0,0
8566,1960,School for Scoundrels,1,0
6080,1960,La Dolce Vita,2,0
3724,1961,Blue Hawaii,3,1
1191,1961,Breakfast at Tiffany&#39;s,2,0
3909,1961,Paris Blues,3,1
5485,1961,A Raisin in the Sun,3,1
6653,1961,Guns of Navarone. The,1,0
6539,1961,A Woman Is a Woman,0,0
7831,1961,Accattone,3,1
7344,1961,Curse of the Werewolf. The,3,1
1165,1961,Underworld U.S.A.,3,1
833,1961,Children&#39;s Hour. The,3,1
7798,1961,Leon Morin. Priest,3,1
6102,1961,La Notte,3,1
8019,1961,Innocents. The,3,1
5797,1961,Snow White and the Three Stooges,3,1
6448,1961,Mothra,0,0
660,1961,Yojimbo,1,0
2560,1961,West Side Story,3,1
2797,1961,Beast of Yucca Flats. The,0,0
9268,1961,Lola,2,0
2392,1961,One. Two. Three,3,1
1365,1961,Misfits. The,3,1
1171,1961,One Hundred and One Dalmatians,3,1
8676,1961,Flame in the Streets,3,1
4580,1961,Parent Trap. The,3,1
1257,1961,Mysterious Island,0,0
1958,1961,Hustler. The,0,0
7968,1961,Through a Glass Darkly,0,0
1292,1961,Phantom Planet. The,0,0
4539,1961,A Taste of Honey,3,1
1546,1961,El Cid,1,0
4198,1961,Splendor in the Grass,3,1
3845,1962,La Jetee,0,0
2762,1962,Brain That Wouldn&#39;t Die. The,2,0
1298,1962,What Ever Happened to Baby Jane?,3,1
2430,1962,Music Man. The,3,1
7120,1962,Boccaccio &acute;70,2,0
237,1962,Jules and Jim,1,0
4513,1962,That Touch of Mink,2,0
1613,1962,Day of the Triffids. The,3,1
7440,1962,Cartouche,1,0
4481,1962,Les dimanches de Ville d&#39;Avray,3,1
3829,1962,L-Shaped Room. The,3,1
6332,1962,Hatari!,3,1
6516,1962,Loneliness of the Long Distance Runner. The,3,1
7588,1962,Atraco a las tres,1,0
8673,1962,Walk on the Wild Side,3,1
1108,1962,To Kill a Mockingbird,3,1
1279,1962,Lolita,3,1
7159,1962,Advise &amp; Consent,3,1
3160,1962,Trial of Joan of Arc. The,0,0
6119,1962,King Kong vs. Godzilla,3,1
9106,1962,Longest Day. The,0,0
4637,1962,Dr. No,1,0
2183,1962,Trial. The,1,0
2609,1962,Cleo from 5 to 7,3,1
5686,1962,Miracle Worker. The,3,1
7312,1962,War of the Buttons,0,0
1042,1962,Lawrence of Arabia,0,0
2591,1962,Carnival of Souls,3,1
691,1962,Ivanovo detstvo,1,0
3079,1962,Gypsy,3,1
1954,1962,Manchurian Candidate. The,1,0
4407,1962,Devil&#39;s Hand. The,2,0
8849,1962,Vivre Sa Vie,3,1
6460,1963,Atragon,0,0
607,1963,Irma la Douce,2,0
4951,1963,X: The Man with the X-Ray Eyes,1,0
3810,1963,Sword in the Stone. The,0,0
5846,1963,8&frac12;,3,1
4331,1963,Kiss of the Vampire. The,2,0
202,1963,Great Escape. The,0,0
2772,1963,Carry on Cabby,3,1
4394,1963,Dementia 13,3,1
7925,1963,Suzanne&#39;s Career,3,1
8440,1963,Incredible Journey. The,1,0
1251,1963,55 Days at Peking,1,0
1984,1963,Charade,2,0
4659,1963,From Russia with Love,3,1
7969,1963,Winter Light,1,0
9226,1963,It&#39;s a Mad Mad Mad Mad World,3,1
2549,1963,Beach Party,2,0
5379,1963,Silence. The,3,1
6988,1963,Servant. The,3,1
5230,1963,Move Over. Darling,3,1
3382,1963,Contempt,1,0
4347,1963,Summer Magic,3,1
6327,1963,El verdugo,1,0
3725,1963,Bye Bye Birdie,3,1
5712,1963,Raven. The,1,0
4206,1963,Haunting. The,3,1
1990,1963,Lord of the Flies,0,0
4494,1963,Tom Jones,3,1
2102,1963,Shock Corridor,0,0
6044,1963,Sanjuro,3,1
5772,1963,Guest. The,0,0
2345,1963,Birds. The,3,1
3939,1963,Khaneh siah ast (The House is Black),0,0
629,1963,Pink Panther. The,1,0
1635,1963,Bakery Girl of Monceau. The,1,0
9388,1963,Cleopatra,3,1
6514,1963,Summer Holiday,3,1
8648,1963,Unearthly Stranger,1,0
6326,1964,Godzilla vs. The Thing (Mothra vs. Godzilla),1,0
7202,1964,Chalk Garden. The,3,1
7236,1964,Nikutai no mon [Gate of Flesh],3,1
701,1964,Mary Poppins,3,1
1957,1964,A Hard Day&#39;s Night,1,0
4501,1964,Ghidorah. the Three-Headed Monster,3,1
4673,1964,Carry On Cleo,1,0
3680,1964,Viva Las Vegas,0,0
2204,1964,Band of Outsiders,3,1
4376,1964,Last Man on Earth. The,1,0
341,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0,0
661,1964,Per un pugno di dollari (A Fisful of Dollars),1,0
4356,1964,Umbrellas of Cherbourg. The,3,1
5513,1964,Unsinkable Molly Brown. The,3,1
4263,1964,Dead Ringer,3,1
3189,1964,Gospel According to St. Matthew. The,1,0
6555,1964,A shot in the dark,1,0
1688,1964,My Fair Lady,3,1
1198,1964,Der Geteilte Himmel (Divided Heaven),2,0
2720,1964,Man&#39;s Favorite Sport?,2,0
3250,1964,King &amp; Country,0,0
2557,1964,Bikini Beach,2,0
1600,1964,Rudolph. the Red-Nosed Reindeer,1,0
1212,1964,Woman in the Dunes,0,0
7399,1964,La tia Tula,3,1
4484,1964,Code Name: Tiger,3,1
6402,1964,Marnie,3,1
3569,1964,Fail-Safe,1,0
6112,1964,Red Desert,3,1
1254,1964,Long Ships. The,1,0
2385,1964,Americanization of Emily. The,2,0
2922,1964,Hush...Hush. Sweet Charlotte,3,1
7991,1964,Time Travelers. The,2,0
1250,1964,Bedtime Story,1,0
1253,1964,First Men in the Moon,1,0
2483,1964,Zulu,0,0
4497,1964,Train. The,1,0
3807,1964,Goldfinger,1,0
7804,1964,Seduced and abandoned,3,1
3327,1964,Onibaba,0,0
2766,1964,Marriage Italian Style,3,1
8204,1965,How to Murder Your Wife,0,0
2075,1965,Gulliver&#39;s Travels Beyond the Moon,0,0
8189,1965,Mne dvadtsat let (I am twenty),3,1
2186,1965,Juliet of the Spirits,3,1
2390,1965,Thunderball,2,0
3116,1965,Alphaville,1,0
7109,1965,Devils of Darkness,3,1
6652,1965,Frankenstein Conquers the World,1,0
3649,1965,Faster. Pussycat! Kill! Kill!,3,1
6428,1965,Daikaiju Gamera,2,0
2389,1965,A Study in Terror,3,1
3475,1965,Viva Maria!,3,1
3828,1965,Pleasure Girls. The,3,1
8694,1965,A Patch of Blue,3,1
3432,1965,Flight of the Phoenix. The,0,0
6346,1965,Invasion of Astro-Monster,2,0
6899,1965,Kapurush,0,0
601,1965,Sound of Music. The,3,1
5884,1965,Doctor Zhivago,1,0
2487,1965,That Darn Cat!,3,1
3543,1965,Inside Daisy Clover,3,1
2338,1965,Repulsion,3,1
9157,1965,Railrodder. The,0,0
3623,1965,Darling,3,1
5960,1965,Bunny Lake Is Missing,3,1
2569,1965,Ipcress File. The,1,0
3413,1965,For a Few Dollars More,0,0
658,1966,La battaglia di Algeri,1,0
3143,1966,Georgy Girl,3,1
2855,1966,Cathy Come Home,3,1
3706,1966,Andrei Rublev,1,0
4575,1966,L&#39;armata Brancaleone,1,0
2696,1966,A Big Hand for the Little Lady,1,0
7030,1966,Plague of the Zombies. The,3,1
589,1966,Persona,3,1
2140,1966,Alfie,1,0
1725,1966,Good. the Bad and the Ugly. The,1,0
6362,1966,Godzilla vs. the Sea Monster (Ebirah. Horror of the Deep),1,0
7239,1966,Tokyo Drifter,1,0
2625,1966,Fantastic Voyage,0,0
5391,1966,Torn Curtain,3,1
2798,1966,Who&#39;s Afraid of Virginia Woolf?,1,0
6897,1966,Black Girl,3,1
2308,1966,End of August at the Hotel Ozone,3,1
7033,1966,Dracula: Prince of Darkness,1,0
4862,1966,How to Steal a Million,0,0
2582,1966,Trouble with Angels. The,3,1
7021,1966,One Million Years B.C.,1,0
6659,1966,Daikaiju ketto: Gamera tai Barugon,0,0
3092,1966,Sand Pebbles. The,1,0
9419,1966,Manos: The Hands of Fate,3,1
3576,1966,A Man for All Seasons,1,0
9426,1966,Lost Command,1,0
2804,1966,Jesse James Meets Frankenstein&#39;s Daughter,1,0
2838,1966,Fortune Cookie. The,1,0
6433,1966,Daimajin,1,0
6910,1966,Death Rides a Horse,0,0
3671,1966,Django,0,0
6541,1966,Wrath of Daimajin,0,0
2701,1966,Group. The,3,1
7415,1966,La caza,0,0
6471,1966,Return of Daimajin,0,0
2069,1966,Daisies,3,1
2845,1966,Our Man Flint,2,0
3087,1966,Fahrenheit 451,3,1
9468,1966,Who Are You. Polly Maggoo?,1,0
4057,1966,Blood Bath,2,0
2626,1966,Blow-Up,0,0
4722,1967,Fox. The,3,1
7586,1967,Young Girls of Rochefort. The,3,1
2054,1967,Marketa Lazarova,1,0
6714,1967,Uchu daikaiju Girara,3,1
301,1967,Cool Hand Luke,1,0
2664,1967,Casino Royale,2,0
7513,1967,Peppermint Frappe,1,0
493,1967,Jungle Book. The,1,0
4316,1967,Fearless Vampire Killers. The,1,0
3597,1967,Wait Until Dark,3,1
5384,1967,Smashing Time,3,1
9078,1967,A Countess from Hong Kong,3,1
7943,1967,Barefoot in the Park,3,1
4146,1967,Le Samourai,1,0
7242,1967,Koroshi no rakuin [Branded to Kill],1,0
2400,1967,You Only Live Twice,1,0
3712,1967,Berserk,3,1
2966,1967,Dirty Dozen. The,0,0
3085,1967,Belle de Jour,3,1
3596,1967,Two for the Road,3,1
3500,1967,Bedazzled,3,1
616,1967,Graduate. The,2,0
4519,1967,Playtime,3,1
6744,1967,Daikaiju kuchusen: Gamera tai Gyaosu,0,0
5171,1967,Woman Times Seven,3,1
4937,1967,Asterix the Gaul (Asterix le Gaulois),0,0
6374,1967,Son of Godzilla,0,0
2829,1967,I Am Curious (Yellow),3,1
3070,1967,Valley of the Dolls,3,1
9124,1967,Accident,1,0
4479,1967,La collectionneuse,1,0
2083,1967,Bonnie and Clyde,3,1
3241,1967,In the Heat of the Night,1,0
8633,1967,A Time for Killing,0,0
5222,1967,Guess Who&#39;s Coming to Dinner,3,1
2431,1967,Thoroughly Modern Millie,3,1
2928,1967,Elvira Madigan,0,0
2226,1968,Once Upon a Time in the West,1,0
7986,1968,Ice Station Zebra,0,0
3826,1968,Up the Junction,3,1
8827,1968,Wrecking Crew. The,3,1
2652,1968,Party. The,3,1
3878,1968,Bride Wore Black. The,3,1
2104,1968,Hellfighters,2,0
6452,1968,Il giorno della civetta,0,0
599,1968,Planet of the Apes,1,0
3626,1968,Carry On... Up the Khyber,3,1
4045,1968,Funny Girl,3,1
7123,1968,Bullitt,1,0
8543,1968,Egri csillagok,1,0
5878,1968,Hour of the Wolf,1,0
2749,1968,Lion in Winter. The,3,1
2757,1968,If....,1,0
844,1968,Producers. The,0,0
2969,1968,Hang &#39;Em High,2,0
2092,1968,Star!,3,1
2157,1968,Barbarella,3,1
8542,1968,Boys of Paul Street. The,0,0
919,1968,2001: A Space Odyssey,0,0
1815,1968,Yellow Submarine,0,0
1185,1968,Where Eagles Dare,3,1
6394,1968,Destroy All Monsters,0,0
2925,1968,Head,0,0
3499,1968,Night of the Living Dead,3,1
7673,1968,Reconstruction,0,0
8686,1968,Cat Has Nine Lives. The,3,1
857,1968,Rosemary&#39;s Baby,3,1
764,1968,Charly,2,0
3947,1968,Asterix et Cleopatre,0,0
8289,1968,Dracula Has Risen from the Grave,2,0
323,1968,Taiyo no oji: Horusu no daiboken,0,0
6807,1968,Gamera vs. Viras,2,0
5385,1968,Killing of Sister George. The,3,1
1249,1968,Romeo and Juliet,3,1
8266,1969,Passion of Anna. The,1,0
2079,1969,Easy Rider,1,0
9202,1969,Swimming Pool. The,3,1
2583,1969,Italian Job. The,1,0
1817,1969,Paint Your Wagon,2,0
6396,1969,Godzilla&#39;s Revenge (Godzilla. Minira. Gabara: All Monsters Attack),0,0
2456,1969,Prime of Miss Jean Brodie. The,3,1
2586,1969,Chastity,0,0
7288,1969,Take the Money and Run,1,0
4755,1969,Hello. Dolly!,3,1
2283,1969,Downhill Racer,0,0
6816,1969,Age of Consent,3,1
1182,1969,Honeymoon Killers. The,3,1
2077,1969,Butch Cassidy and the Sundance Kid,1,0
6794,1969,They Shoot Horses. Don&#39;t They?,1,0
3880,1969,Mississippi Mermaid,3,1
7924,1969,My Night at Maud&#39;s,3,1
1783,1969,My Side of the Mountain,1,0
1426,1969,Women in Love,3,1
1100,1969,Support Your Local Sheriff!,1,0
2722,1969,Kes,1,0
2899,1969,Alice&#39;s Restaurant,1,0
4350,1969,Army of Shadows,0,0
7521,1969,Z,1,0
2091,1969,Computer Wore Tennis Shoes. The,1,0
4669,1969,On Her Majesty&#39;s Secret Service,2,0
3406,1969,Midnight Cowboy,1,0
2902,1969,True Grit,3,1
9082,1970,Wanda,3,1
1122,1970,AristoCats. The,3,1
4201,1970,Scars of Dracula,1,0
8322,1970,Tora! Tora! Tora!,1,0
9380,1970,They Call Me Trinity,2,0
255,1970,Le Cercle Rouge,0,0
8429,1970,Things of Life. The,1,0
5484,1970,Music Lovers. The,1,0
7599,1970,Donkey Skin,3,1
8774,1970,Catch-22,3,1
3514,1970,Carry It On,3,1
3302,1970,Love Story,1,0
2571,1970,Deep End,1,0
5512,1970,Conformist. The,3,1
3537,1970,Les novices,3,1
9386,1970,Pippi in the South Seas,3,1
6605,1970,Colossus: The Forbin Project,0,0
4801,1970,Airport,3,1
4340,1970,House of Dark Shadows,2,0
2602,1970,Vampire Lovers. The,3,1
7753,1970,Little Big Man,1,0
7169,1970,Dodes&#39;ka-den,3,1
7559,1970,Tristana,2,0
6274,1970,Darling Lili,3,1
2428,1970,Two Mules for Sister Sara,3,1
1932,1970,Phantom Tollbooth. The,1,0
583,1970,Beyond the Valley of the Dolls,3,1
7057,1970,Nachts. wenn Dracula erwacht,1,0
3681,1970,Boys in the Band. The,0,0
4237,1970,Taste the Blood of Dracula,3,1
1726,1970,Santa Clause is Comin&#39; to Town,1,0
7907,1970,Waterloo,0,0
2984,1970,Five Easy Pieces,3,1
7923,1970,Claire&#39;s Knee,3,1
9048,1970,Railway Children. The,3,1
2634,1970,Bambule,3,1
7067,1971,House That Dripped Blood. The,3,1
9228,1971,Vanishing Point,0,0
1770,1971,Bedknobs and Broomsticks,3,1
2159,1971,Harold and Maude,3,1
7698,1971,10 Rillington Place,1,0
7189,1971,Nicholas and Alexandra,3,1
3194,1971,Trojan Women. The,3,1
9123,1971,A New Leaf,3,1
3139,1971,Mrs. Pollifax - Spy,3,1
2751,1971,Shaft,1,0
8508,1971,Hannie Caulder,0,0
6351,1971,Duel,0,0
304,1971,Willy Wonka &amp; the Chocolate Factory,2,0
4232,1971,French Connection. The,1,0
3476,1971,Frenchie King,3,1
9324,1971,Anand,2,0
8265,1971,Macbeth,1,0
6763,1971,Wake in Fright,1,0
4327,1971,Lust for a Vampire,3,1
7574,1971,Bello onesto emigrato Australia sposerebbe compaesana illibata,2,0
8844,1971,Punishment Park,3,1
2286,1971,Last Picture Show. The,2,0
3218,1971,Mon oncle Antoine,3,1
2893,1971,Escape from the Planet of the Apes,1,0
1837,1971,And Now for Something Completely Different,1,0
5390,1971,Diamonds Are Forever,1,0
3039,1971,Sweet Sweetback&#39;s Baadasssss Song,1,0
1727,1971,Here Comes Peter Cotton Tail,1,0
1457,1971,Taking Off,3,1
5313,1971,McCabe &amp; Mrs. Miller,3,1
1039,1971,A Clockwork Orange,1,0
2620,1971,Straw Dogs,1,0
239,1971,Walkabout,1,0
4066,1971,Let&#39;s Scare Jessica to Death,3,1
626,1971,THX 1138,0,0
7518,1971,Get Carter,1,0
9299,1971,Melody,2,0
5375,1971,Death in Venice,0,0
6804,1971,Klute,3,1
7387,1971,Vampyros Lesbos,3,1
3252,1971,Play Misty for Me,3,1
6408,1971,Godzilla vs. the Smog Monster (Godzilla vs. Hedorah),3,1
8506,1971,Werewolves on Wheels,1,0
7158,1971,Devils. The,3,1
1123,1971,Million Dollar Duck. The,1,0
5312,1971,Bananas,1,0
5344,1971,Lady Hermit. The,3,1
3502,1971,Mary. Queen of Scots,3,1
6243,1971,Lulu the Tool,1,0
8641,1971,Emigrants. The,3,1
8874,1971,Daughters of Darkness,3,1
2087,1972,When Michael Calls,2,0
3395,1972,Deliverance,1,0
9384,1972,Lone Wolf and Cub: Baby Cart to Hades,0,0
708,1972,Pink Flamingos,3,1
2924,1972,Jeremiah Johnson,1,0
4916,1972,Poseidon Adventure. The,1,0
1462,1972,Other Side of Underneath. The,3,1
4981,1972,Silent Night. Bloody Night,3,1
2031,1972,Cries and Whispers (Viskningar och rop),3,1
1176,1972,Une belle fille comme moi,3,1
6140,1972,L&#39;aventure. c&#39;est l&#39;aventure,0,0
2674,1972,Aguirre: The Wrath of God,2,0
2224,1972,Godfather. The,2,0
2986,1972,1776,1,0
5314,1972,Sleuth,0,0
9383,1972,Lone Wolf and Cub: Baby Cart in Peril,0,0
4186,1972,Cabaret,3,1
3408,1972,Dawns Here are Quiet. The,3,1
7544,1972,State of Siege,0,0
4516,1972,Last Tango in Paris,3,1
4149,1972,What&#39;s up Doc,2,0
6417,1972,Godzilla vs. Gigan,1,0
6085,1972,Mattei Affair (Il caso Mattei). The,0,0
1636,1972,Chloe in the Afternoon,2,0
9382,1972,Lone Wolf and Cub: Baby Cart at the River Styx,2,0
6244,1972,Sbatti il mostro in prima pagina,1,0
679,1972,Solyaris,1,0
6822,1972,Bitter Tears of Petra von Kant . The,3,1
3274,1972,Butterflies Are Free,3,1
6022,1972,Prison Girls,3,1
6811,1972,Deep Throat,3,1
9183,1972,Lady Sings the Blues,3,1
2803,1972,Don&#39;t Torture a Duckling,2,0
3132,1972,Travels With My Aunt,3,1
